idx,date,signal,entry,exit,return,equity,confidence,shap
814,2023-04-13,-1,17828.0,17706.849609375,0.0057955121508301,0.5019724507432244,0.56947345,"[ 0.00740417  0.00322859  0.00194894 -0.00048137  0.02795112  0.14690466
  0.00265427 -0.00343155  0.00964156  0.1012107  -0.11676015]"
815,2023-04-17,-1,17706.849609375,17660.150390625,0.0016373533282439,0.5027943570061355,0.6638385,"[ 0.00621873  0.00108553  0.00336642  0.00090072  0.01545692 -0.00988736
  0.00249995 -0.00490045  0.06626437  0.10411981  0.08951137]"
816,2023-04-18,-1,17660.150390625,17618.75,0.0013442830162407,0.5034702549209205,0.6770489,"[ 0.00976577  0.00274668  0.00290129  0.00053176  0.00037981  0.06828857
  0.00340094 -0.00451809  0.07256088  0.09334639  0.0384424 ]"
817,2023-04-19,-1,17618.75,17624.44921875,-0.0013234746363958,0.5028039248083528,0.6503455,"[ 0.00843293  0.00283081  0.00228373  0.00013771  0.00743298  0.0437951
  0.00224977 -0.00539142  0.10447452  0.103427   -0.00853014]"
818,2023-04-20,-1,17624.44921875,17624.05078125,-0.0009773929105497,0.5023124878168485,0.759317,"[ 8.80388522e-03  2.65682841e-03  1.92451584e-03  5.55996384e-06
 -3.88532067e-02  1.85694095e-01  3.13818962e-03 -4.75163576e-03
  4.21927166e-02  9.58078534e-02  7.34956759e-02]"
819,2023-04-21,-1,17624.05078125,17743.400390625,-0.0077719737565653,0.4984085283439408,0.723937,"[ 0.00988241  0.00296929  0.00173166  0.00081409 -0.02398751  0.12624487
  0.00307683 -0.00444842  0.08075796  0.08934299  0.04835029]"
820,2023-04-24,-1,17743.400390625,17769.25,-0.0024568576938982,0.4971840095163745,0.38063943,"[ 0.00496454  0.00126305  0.00089631 -0.00074053  0.00096902 -0.09396527
  0.00251492 -0.00572759  0.03415345  0.07130295 -0.02419391]"
821,2023-04-25,-1,17769.25,17813.599609375,-0.0034958627615121,0.4954459224518869,0.6890616,"[ 0.00841288  0.00219619  0.00305363  0.00090579  0.03913293  0.08613705
  0.003844   -0.00406834  0.03933543  0.08866408  0.03224544]"
822,2023-04-26,-1,17813.599609375,17915.05078125,-0.0066951528101938,0.4921288362918841,0.7277161,"[ 0.00726915  0.00190494  0.0025616   0.00095813  0.02339277  0.11742536
  0.0029961  -0.00397686  0.03017258  0.08073486  0.07507495]"
823,2023-04-27,-1,17915.05078125,18065.0,-0.0093700136036978,0.4875175824010572,0.46139556,"[ 0.00219305  0.00115473  0.00112952 -0.0009235   0.0691507  -0.01649371
  0.0015626  -0.00567168  0.04796637  0.06139532 -0.08927032]"
824,2023-04-28,1,18065.0,18147.650390625,0.0035751669319125,0.4892605391403834,0.47762582,"[-0.00686851 -0.00477582 -0.0046975  -0.00299648  0.03521513  0.02520204
 -0.00100001  0.00359311  0.01273775  0.08681742  0.03220997]"
830,2023-05-09,-1,18265.94921875,18315.099609375,-0.0036908205008337,0.4874547663122751,0.5700191,"[ 0.00862499  0.00116548  0.00128917  0.00179165 -0.0015819   0.11922792
  0.0045762  -0.00183678  0.03644633 -0.00872084  0.01983439]"
831,2023-05-10,-1,18315.099609375,18297.0,-1.1765714572728632e-05,0.4874490310586276,0.55345374,"[ 0.00708312  0.00092837  0.00238655  0.00102238 -0.05731664  0.13038227
  0.00180323 -0.00178013  0.00169366 -0.02351229  0.10156073]"
832,2023-05-11,-1,18297.0,18314.80078125,-0.001972879775373,0.4864873527237268,0.73503464,"[ 0.01012585  0.00127689  0.0023647   0.00101308 -0.01020006  0.28220473
  0.00363508 -0.00243121  0.04724997 -0.02743998  0.03803309]"
833,2023-05-12,-1,18314.80078125,18398.849609375,-0.0055891205221869,0.4837683162768342,0.49801698,"[ 0.0073919   0.00139132  0.00289459  0.00070328  0.0372666   0.11798314
  0.00177012 -0.00162185 -0.01583545 -0.0188647  -0.02426447]"
834,2023-05-15,-1,18398.849609375,18286.5,0.0051063388070606,0.4862386012038651,0.42311364,"[ 0.00391979  0.0004338   0.00162668 -0.00047761 -0.04069557 -0.0493375
  0.00191941 -0.00517513  0.02501628  0.08064915  0.01603186]"
836,2023-05-17,-1,18181.75,18129.94921875,0.0018490536527011,0.4871376824655054,0.38584903,"[ 6.24519236e-03 -2.37156828e-05  5.62788210e-04  3.11708344e-04
 -2.50397750e-02 -7.17152427e-02  1.09125777e-03 -5.77469555e-03
  3.32300479e-02 -4.03371948e-02  9.80961542e-02]"
837,2023-05-18,-1,18129.94921875,18203.400390625,-0.0050513721791915,0.4846769687288632,0.4654053,"[ 0.00635687  0.00208645  0.00142217  0.00087228  0.0235114  -0.02241814
  0.00325141 -0.0054007   0.07179885 -0.05590915  0.05063136]"
838,2023-05-19,-1,18203.400390625,18314.400390625,-0.0070977618257062,0.4812368470424205,0.4280266,"[ 0.00318343  0.00188485 -0.0003205   0.00091286  0.02146745  0.02144174
  0.00211126 -0.00511121  0.03404584 -0.01167946 -0.02911217]"
840,2023-05-23,-1,18348.0,18285.400390625,0.0024117947119577,0.4823974915253166,0.4976054,"[ 0.00648555  0.00324817  0.00125702  0.00219597  0.02620863  0.11540218
  0.00336994 -0.00184517  0.04496238 -0.16984524  0.07696348]"
841,2023-05-24,-1,18285.400390625,18321.150390625,-0.0029551116867164,0.4809719530604674,0.59077394,"[ 0.00494648  0.00263336  0.00101613  0.00200715  0.02782209  0.06832654
  0.00428054 -0.00305757  0.04606846 -0.03370222  0.08123048]"
842,2023-05-25,-1,18321.150390625,18499.349609375,-0.0107264208278747,0.475812845485536,0.40779784,"[ 0.00512361  0.00249129  0.00117345  0.00140563  0.02195846  0.09829191
  0.00317243 -0.00183821 -0.04727386 -0.13089524  0.06498587]"
847,2023-06-01,-1,18487.75,18534.099609375,-0.0035070443604548,0.474144148729144,0.71086437,"[ 0.00701542  0.00237747  0.00173429  0.00186604  0.02523978  0.12058614
  0.00355882 -0.00194298  0.09076267 -0.05354409  0.12400831]"
848,2023-06-02,-1,18534.099609375,18593.849609375,-0.0042237875731377,0.4721414645658659,0.4505339,"[ 0.0085516   0.00226557  0.00052382  0.00099168  0.01550234  0.09451963
  0.00305443 -0.00105864  0.05304686 -0.1254999   0.00943399]"
849,2023-06-05,-1,18593.849609375,18599.0,-0.0012769943144212,0.4715385426000128,0.38946754,"[ 0.00655639  0.00196134  0.00047523  0.00178895 -0.00067959  0.08393754
  0.00216285 -0.00292994  0.05182786 -0.08310446 -0.06173114]"
850,2023-06-06,-1,18599.0,18726.400390625,-0.0078498516385289,0.4678370349987545,0.42350715,"[ 0.00737217  0.00293622  0.00138391  0.00149461 -0.0521292   0.13895327
  0.00337477 -0.00132014  0.0270481  -0.12643724  0.03162817]"
852,2023-06-08,1,18634.55078125,18563.400390625,-0.0048181972541345,0.4655829038813411,0.39203173,"[-0.00842807 -0.00471781 -0.00325639 -0.0038754   0.01420406  0.09265057
 -0.00370654  0.00310322 -0.09107327  0.09356896  0.00137369]"
854,2023-06-12,1,18601.5,18716.150390625,0.0051635024393194,0.4679869423412379,0.36302838,"[-0.00717364 -0.00538874 -0.0033645  -0.00379991  0.02652245 -0.05437126
 -0.0040246   0.00135029 -0.07716222  0.07658878  0.111663  ]"
856,2023-06-14,-1,18755.900390625,18688.099609375,0.0026149041015322,0.4692106833162295,0.48989126,"[ 0.00792747  0.00218398  0.00164379  0.00123503  0.01156674  0.11971944
  0.0028129  -0.00215715  0.06245947 -0.11942083  0.01271791]"
857,2023-06-15,-1,18688.099609375,18826.0,-0.0083790483520229,0.4652791443134371,0.50307703,"[ 0.0072161   0.00211656  0.00082623  0.00182373  0.01852454  0.05438195
  0.00331666 -0.00291605  0.06486632 -0.12978644  0.09350493]"
859,2023-06-19,-1,18755.44921875,18816.69921875,-0.0042657175674986,0.4632943948937485,0.39417917,"[ 0.00417628  0.0013546   0.00045126  0.00103336 -0.04149384  0.06676538
  0.00292175 -0.00315573  0.05255176 -0.07268535 -0.00694282]"
860,2023-06-20,-1,18816.69921875,18856.849609375,-0.0031337637466719,0.4618425397149941,0.41445947,"[ 0.00603969  0.00188259 -0.00017355  0.00192577 -0.03804093  0.09101067
  0.00208314 -0.00218587  0.04606283 -0.11581367  0.03246629]"
861,2023-06-21,-1,18856.849609375,18771.25,0.0035394438174042,0.4634772054368027,0.40591443,"[ 0.0062302   0.00168901  0.00067295  0.00156317 -0.0506238   0.09332226
  0.00288218 -0.00241509  0.05323715 -0.12918851  0.0393424 ]"
862,2023-06-22,-1,18771.25,18665.5,0.0046336152360657,0.4656247804774838,0.3953927,"[ 0.0039033   0.00120891  0.00022039  0.00175156  0.00109202 -0.01731923
  0.00187258 -0.00457561  0.05634068 -0.11308208  0.07477766]"
863,2023-06-23,-1,18665.5,18691.19921875,-0.0023768299134767,0.4645180695707889,0.40557593,"[ 2.00175556e-03  3.81023839e-04 -1.41003256e-03 -7.69315669e-05
 -1.52093765e-02 -1.52034124e-02  1.25781281e-03 -4.80028994e-03
  2.45660164e-02 -1.00494014e-01  1.25360875e-01]"
865,2023-06-27,1,18817.400390625,18972.099609375,0.0072210728123249,0.4678723883738002,0.51950884,"[-0.00488159 -0.00470287 -0.00201709 -0.00224111  0.00491002  0.01241731
 -0.00202011  0.00283227 -0.04158513  0.06411734  0.19049108]"
868,2023-07-03,-1,19322.55078125,19389.0,-0.0044389465191355,0.4657955278640286,0.4767428,"[ 0.0020661   0.00136451 -0.00076214 -0.00136943 -0.0115031  -0.06226515
  0.0013818  -0.00320224  0.06188026 -0.05646786  0.15641755]"
869,2023-07-04,-1,19389.0,19398.5,-0.0014899685388622,0.4651015071819685,0.659154,"[ 0.00470393  0.00182697  0.00101346  0.00032673 -0.00983308  0.12217911
  0.00209843 -0.00242565 -0.03158653  0.02580626  0.15584187]"
870,2023-07-05,-1,19398.5,19497.30078125,-0.0060932175812562,0.4622675425013385,0.55545783,"[ 7.83709529e-03  2.88656146e-03  1.85477195e-03 -1.52437855e-04
 -4.39509599e-02  1.58941745e-01  1.84243391e-03 -1.73587477e-03
 -3.37084722e-02 -3.59606508e-02  1.08401114e-01]"
872,2023-07-07,-1,19331.80078125,19355.900390625,-0.0022466303397029,0.4612289982152951,0.5588635,"[ 0.0043292   0.00127129  0.00313541 -0.00082023  0.00425448 -0.06332133
  0.00258542 -0.00254745  0.06899937  0.10362197  0.04815289]"
873,2023-07-10,-1,19355.900390625,19439.400390625,-0.0053139300324382,0.4587780595898474,0.69060034,"[ 9.81044035e-03  2.28436662e-03  2.52039227e-03  1.70628354e-05
  5.24237893e-03  1.22638666e-01  2.47074954e-03 -2.54198606e-03
  4.99486185e-02  9.65201819e-02  1.24869607e-02]"
874,2023-07-11,-1,19439.400390625,19384.30078125,0.0018344294714755,0.4596196555832255,0.5001413,"[ 0.00439076  0.0015789   0.001851    0.00034078 -0.00168513 -0.02671909
  0.00247458 -0.00379625  0.03511196  0.08403508  0.01335624]"
875,2023-07-12,-1,19384.30078125,19413.75,-0.0025192303855749,0.4584617677810727,0.65300816,"[ 0.00732761  0.00287203  0.00361981  0.0011821   0.01540724  0.02104342
  0.00286712 -0.00459121  0.099028    0.09449878  0.02055077]"
876,2023-07-13,-1,19413.75,19564.5,-0.0087651149314274,0.4544432976948062,0.63914496,"[ 8.41140188e-03  2.12214607e-03  3.02300159e-03  6.16167929e-05
  4.09538095e-02  1.31371557e-01  2.36660888e-03 -5.35537193e-03
  3.23682933e-02  8.42356224e-02 -4.96162328e-02]"
877,2023-07-14,-1,19564.5,19711.44921875,-0.0085110132510414,0.4505755247662787,0.46371987,"[ 0.00457609  0.00109219  0.00123654 -0.00136215  0.01773431 -0.10155698
  0.00170166 -0.00567457  0.00498244  0.0847266   0.06706125]"
879,2023-07-18,-1,19749.25,19833.150390625,-0.0052482823714824,0.4482107771826264,0.48994264,"[ 0.00564247  0.00252748  0.00145747 -0.00057819  0.03488529  0.09449526
  0.00192314 -0.00381308  0.02484559  0.11290119 -0.17354647]"
882,2023-07-21,-1,19745.0,19672.349609375,0.0026794322929855,0.4494117276130737,0.7336398,"[ 0.00423387  0.00178808  0.00363816 -0.00034657  0.02409552 -0.01510909
  0.00305434 -0.00321955  0.07505473  0.10037661  0.15087116]"
883,2023-07-24,-1,19672.349609375,19680.599609375,-0.0014193703428322,0.4487738459351787,0.6063474,"[ 0.00717407  0.00231597  0.00168159  0.00042966  0.01124426  0.03445443
  0.00276409 -0.00448831  0.07803496  0.08678467 -0.00325051]"
884,2023-07-25,-1,19680.599609375,19778.30078125,-0.0059643391875346,0.4460972064995269,0.7153256,"[ 0.00810675  0.00166744  0.00290585 -0.00025952  0.01483687  0.22835476
  0.00369692 -0.00402394  0.03909075  0.05756266 -0.02581544]"
887,2023-07-28,-1,19646.05078125,19753.80078125,-0.0064845628365592,0.4432044611327671,0.5256682,"[ 0.00766352  0.00247937  0.00040515  0.00037184  0.00474144  0.19595798
  0.00305001 -0.00442322  0.02331285 -0.05323609 -0.04385715]"
888,2023-07-31,-1,19753.80078125,19733.55078125,2.5119177025465563e-05,0.4432155940640848,0.4116662,"[ 0.00315282  0.00192983  0.00086434  0.00028696  0.04112699 -0.04311725
  0.00304357 -0.00324515  0.01948233 -0.04628519  0.04522446]"
889,2023-08-01,-1,19733.55078125,19526.55078125,0.0094897492749598,0.4474215989265053,0.77382386,"[ 0.00776185  0.00285263  0.0010214   0.00152167  0.04050513  0.2421261
  0.00487822 -0.00123497  0.03897865 -0.04788182  0.0940925 ]"
892,2023-08-04,1,19517.0,19597.30078125,0.0031144018676026,0.4488150495898078,0.50640166,"[-0.0052358  -0.00532122 -0.00119836 -0.00297926  0.00695822  0.01894996
 -0.00337464  0.00337205  0.02630051  0.10529677  0.06144471]"
893,2023-08-07,1,19597.30078125,19570.849609375,-0.0023497354646057,0.4477604529507378,0.47369742,"[-4.63451813e-03 -5.77911244e-03  2.90406034e-05 -3.07609049e-03
  5.49546338e-03  1.33464190e-02 -3.09586254e-03  1.12228311e-03
  3.90359315e-02  6.76588746e-02  6.14062798e-02]"
894,2023-08-08,1,19570.849609375,19632.55078125,0.0021527078847636,0.4487243504082902,0.45339495,"[-0.00726547 -0.00602816  0.00021455 -0.00277631  0.00649484 -0.01788584
 -0.00425834  0.00590938  0.04117401  0.09442521  0.04120239]"
895,2023-08-09,-1,19632.55078125,19543.099609375,0.0035562684580156,0.4503201346619908,0.41430953,"[ 0.00636134  0.0025467   0.00074284  0.00160058  0.01556654  0.09713252
  0.00311138 -0.00741882 -0.01543268 -0.11257467  0.0334713 ]"
896,2023-08-10,1,19543.099609375,19428.30078125,-0.0068741361615907,0.4472245727400183,0.45182037,"[-0.00785497 -0.00440357 -0.0006373  -0.00358861  0.01487525  0.10028602
 -0.00426773  0.0061936   0.05252018  0.03637027 -0.03986148]"
897,2023-08-11,1,19428.30078125,19434.55078125,-0.0006783043421876,0.4469212183703958,0.47986305,"[-0.00536434 -0.00562205  0.00026755 -0.00345813 -0.04090171  0.04522392
 -0.00360274  0.00566941  0.05696655  0.07469944  0.05379643]"
898,2023-08-14,-1,19434.55078125,19465.0,-0.0025667570139761,0.4457740801984488,0.54490423,"[ 0.00640636  0.00343749 -0.00029878  0.0006393   0.00682655  0.1550308
  0.0040827  -0.00790627 -0.00948206 -0.06448136  0.061447  ]"
899,2023-08-16,1,19465.0,19365.25,-0.0061245825841253,0.4430439000304108,0.57319397,"[-0.00635235 -0.00567808 -0.00038337 -0.00314682  0.07766492 -0.0431028
 -0.0027005   0.00423641  0.04543616  0.08922573  0.11580596]"
901,2023-08-18,1,19310.150390625,19393.599609375,0.0033215209131936,0.4445154796098247,0.5963657,"[-0.00644414 -0.00498954  0.00028779 -0.00293733 -0.00230084  0.11750812
 -0.00385561  0.00655513  0.06032993  0.08828405  0.04173942]"
902,2023-08-21,1,19393.599609375,19396.44921875,-0.0008530644422697,0.444136279260131,0.565244,"[-0.00525722 -0.00469982 -0.00042721 -0.00323935  0.0202198   0.01492914
 -0.00344545  0.00762445  0.02293254  0.09920651  0.11521191]"
903,2023-08-22,1,19396.44921875,19444.0,0.0014515199000461,0.4447809519078096,0.44828004,"[-0.00868387 -0.00527269 -0.00011405 -0.00334763 -0.00768185  0.01670559
 -0.00329212  0.00477719 -0.01629263  0.08561578  0.0836776 ]"
904,2023-08-23,1,19444.0,19386.69921875,-0.0039469646806212,0.4430254172000164,0.47657114,"[-0.00657649 -0.00546892  0.00022628 -0.00303833 -0.01114005 -0.00237702
 -0.00416942  0.00545025 -0.00314705  0.09850956  0.10611361]"
905,2023-08-24,1,19386.69921875,19265.80078125,-0.0072361537740819,0.4398196171553303,0.45173278,"[-0.00664291 -0.00528405  0.00027302 -0.00239608  0.00069038  0.08384948
 -0.00398134  0.00875684  0.06658021  0.01432802 -0.0066295 ]"
906,2023-08-25,1,19265.80078125,19306.05078125,0.0010891942389009,0.4402986661484914,0.42994857,"[-0.00777265 -0.00457808 -0.00089963 -0.00184351 -0.04197997  0.03858316
 -0.00536397  0.00577517  0.01554159  0.06068044  0.06961731]"
907,2023-08-28,1,19306.05078125,19342.650390625,0.000895758474361,0.4406930674099439,0.50652397,"[-0.00793631 -0.00567546 -0.00037195 -0.00363412  0.01561117 -0.02101776
 -0.00359683  0.00574835  0.07233895  0.08579022  0.06707898]"
908,2023-08-29,1,19342.650390625,19347.44921875,-0.0007519043136236,0.4403617083915743,0.5402861,"[-0.00757291 -0.00615427 -0.00014993 -0.00388346  0.00054669 -0.03751515
 -0.004039    0.00512394  0.10940286  0.08903593  0.09330272]"
909,2023-08-30,1,19347.44921875,19253.80078125,-0.0058403506033882,0.4377898416222605,0.56220615,"[-7.72531206e-03 -6.01834565e-03 -1.12326353e-04 -3.24978343e-03
 -1.53280059e-02 -3.98679499e-02 -2.91932933e-03  5.32656949e-03
  1.15299837e-01  1.13091522e-01  1.01520558e-01]"
910,2023-08-31,1,19253.80078125,19435.30078125,0.0084267101889176,0.4414789697412635,0.56491435,"[-0.00556277 -0.00584907  0.00087917 -0.00073653  0.0118942   0.09820665
 -0.00384172  0.00558899  0.0526972   0.0981194   0.0113301 ]"
912,2023-09-04,-1,19528.80078125,19574.900390625,-0.0033605960187407,0.4399953372731932,0.34792796,"[ 0.00172127  0.0017472   0.00118908 -0.00170139  0.02866502 -0.03011388
  0.00175408 -0.00651393 -0.02106067 -0.1194156   0.10245429]"
913,2023-09-05,1,19574.900390625,19611.05078125,0.0008467726478094,0.4403679132899598,0.44137633,"[-0.00761962 -0.00476666 -0.00131259 -0.00321431  0.0196823  -0.04751653
 -0.00298238  0.00462705  0.10361508  0.09434878 -0.01567352]"
920,2023-09-14,-1,20103.099609375,20192.349609375,-0.0054396138771743,0.4379724818777654,0.4678107,"[ 0.00569125  0.00217188  0.0018146  -0.00117983  0.01994851  0.09101229
  0.00194694 -0.00403553  0.00337234  0.1136714  -0.15580567]"
922,2023-09-18,-1,20133.30078125,19901.400390625,0.010518249945432,0.442579185911377,0.7102256,"[ 0.00735856  0.00238292  0.00278284  0.00077539  0.02099289  0.03430627
  0.00327124 -0.00451688  0.08385556  0.11106156  0.05875273]"
924,2023-09-21,-1,19742.349609375,19674.25,0.0024494176591149,0.4436632471849051,0.47618487,"[ 0.00416401 -0.00129921  0.00094413 -0.00208091  0.03200968 -0.11919171
  0.00132203 -0.00666814  0.05020001  0.10246073  0.02512173]"
925,2023-09-22,-1,19674.25,19674.55078125,-0.0010152880668894,0.4432128011843208,0.5559814,"[ 0.00894933  0.00224949  0.00164028  0.00071027 -0.00901384 -0.03348716
  0.00306202 -0.00791954  0.07632534  0.07747386  0.04678883]"
926,2023-09-25,-1,19674.55078125,19664.69921875,-0.0004992738279245,0.4429915166324884,0.76185954,"[ 0.00823709  0.00240681  0.00145608  0.00076632  0.00988597  0.15909364
  0.00303786 -0.00542106  0.00042122  0.07753986  0.11523325]"
927,2023-09-26,-1,19664.69921875,19716.44921875,-0.0036316191986632,0.4413827401358409,0.68422306,"[ 0.00842285  0.00248953  0.00128739 -0.00027817 -0.01215355  0.19993561
  0.0023098  -0.00688836 -0.04938436  0.05590333  0.09337647]"
928,2023-09-27,1,19716.44921875,19523.55078125,-0.0107836296667737,0.4366230321249102,0.4327313,"[-0.00710585 -0.00557901 -0.00155312 -0.0026331   0.00961313 -0.02768933
 -0.00303027  0.00318739  0.03638402  0.06634969  0.06259903]"
930,2023-09-29,-1,19638.30078125,19528.75,0.0045784246544688,0.4386220777798998,0.35126165,"[ 2.10996751e-03  1.19510191e-03  5.00328289e-05 -9.36214232e-04
  1.75848314e-02 -2.44631725e-02  2.21695880e-03 -8.68410477e-03
  3.41721989e-03  7.19506301e-03 -3.76265421e-02]"
931,2023-10-03,-1,19528.75,19436.099609375,0.0037443072713307,0.4402644136150974,0.4144065,"[ 0.00272104  0.00188779 -0.00124043 -0.00045003 -0.00427886 -0.04147103
  0.00171094 -0.01089035  0.00621998 -0.02558397  0.09657892]"
932,2023-10-04,1,19436.099609375,19545.75,0.0046415841052857,0.4423079379194562,0.50063235,"[-6.76963135e-03 -5.70968499e-03  5.24947775e-05 -2.46155068e-03
  5.53684056e-03  1.24669504e-01 -3.81600811e-03  5.51390447e-03
  9.09500400e-02 -1.85467318e-02  9.02445345e-03]"
933,2023-10-05,-1,19545.75,19653.5,-0.0065127073660514,0.4394273157541051,0.52282214,"[ 0.00164038  0.00233846 -0.00092042 -0.00118007  0.03985793  0.04138383
  0.00283966 -0.00888005  0.01586061  0.02327892  0.01740041]"
934,2023-10-06,-1,19653.5,19512.349609375,0.006181946758847,0.4421438320244801,0.39897868,"[ 0.0025167   0.00141357  0.00035604 -0.00030171  0.04519737  0.00797583
  0.00260268 -0.00779891 -0.02210483 -0.00320875 -0.01687182]"
935,2023-10-09,1,19512.349609375,19689.849609375,0.0080968029762401,0.4457237835195421,0.3552615,"[-5.04754419e-03 -5.35941926e-03  5.82976941e-05 -1.88513245e-03
 -3.24462646e-02  7.02442566e-02 -3.60112014e-03  3.71781305e-03
  7.67262616e-02 -3.11708822e-02 -1.81634772e-02]"
938,2023-10-12,-1,19794.0,19751.05078125,0.001169809980297,0.446245195649959,0.5231023,"[ 0.00471997  0.00178275  0.0010084   0.00024722 -0.01952963  0.19359702
  0.00196192 -0.00577802 -0.01008829 -0.00175078 -0.03227078]"
939,2023-10-13,-1,19751.05078125,19731.75,-2.2797244371294432e-05,0.4462350224891843,0.45393887,"[ 0.00647124  0.0021873   0.00109866  0.00119273  0.01236056  0.03370968
  0.0036304  -0.00508306 -0.04645448 -0.0038949   0.05951825]"
940,2023-10-16,-1,19731.75,19811.5,-0.005041709427699,0.4439852351693311,0.7297083,"[ 0.00463606  0.00226617  0.00164501  0.00115185  0.01697546  0.25259203
  0.0033299  -0.00150687  0.00650957 -0.02957835  0.08248498]"
943,2023-10-19,1,19624.69921875,19542.650390625,-0.0051808960845936,0.4416849938028249,0.4608069,"[-6.63449802e-03 -4.82759413e-03  9.44787051e-05 -2.22459500e-03
  2.92236467e-02  6.53692354e-02 -2.32056413e-03  1.28011569e-03
 -2.21831831e-02  6.81540850e-02  3.26870635e-02]"
944,2023-10-20,1,19542.650390625,19281.75,-0.0143503074255557,0.4353466783564997,0.440572,"[-5.21236288e-03 -5.26271477e-03 -7.49821180e-05 -2.29134122e-03
 -6.15088868e-03  4.40264089e-02 -1.97325485e-03  1.63393865e-03
 -4.34370983e-03  7.10179575e-02  4.70142272e-02]"
948,2023-10-27,-1,19047.25,19140.900390625,-0.0059167407696649,0.4327708449157297,0.4832712,"[ 0.00482189  0.00123529 -0.00033113 -0.00142242 -0.00983918 -0.01709655
  0.00231865 -0.00895911  0.02487378 -0.02592149  0.12438898]"
949,2023-10-30,-1,19140.900390625,19079.599609375,0.0022026069828995,0.4337240690007364,0.6761191,"[ 0.00319281  0.00149808  0.0009152  -0.00050816  0.03927319  0.04570075
  0.00154126 -0.01026055  0.06073316  0.07232115  0.07250969]"
950,2023-10-31,1,19079.599609375,18989.150390625,-0.0057406245729368,0.4312342219523566,0.6826622,"[-0.00724945 -0.00451756 -0.00108291 -0.00120807 -0.01393594  0.12011045
 -0.00325211  0.00809624  0.23132995 -0.02200314  0.07418601]"
951,2023-11-01,1,18989.150390625,19133.25,0.006588523257267,0.4340754186530192,0.48969918,"[-0.00646062 -0.00415796 -0.00080203 -0.00136162 -0.04714783  0.10084209
 -0.00245346  0.00848819  0.20448505 -0.03975018 -0.02417117]"
952,2023-11-02,-1,19133.25,19230.599609375,-0.0060879808383311,0.431432775821869,0.6799409,"[ 3.97975996e-03  2.06139745e-03  5.36171879e-05 -8.24828896e-04
  3.11387152e-02  3.23722695e-03  7.56070786e-04 -9.05736595e-03
  1.42411395e-01  1.10824238e-01  6.15814976e-03]"
953,2023-11-03,-1,19230.599609375,19411.75,-0.0104199033989916,0.4269372879746463,0.7119183,"[ 0.00360417  0.0019472   0.00174426 -0.000602   -0.01274399  0.03839766
  0.00258497 -0.00829321  0.11636754  0.09827405  0.08143516]"
954,2023-11-06,-1,19411.75,19406.69921875,-0.0007398080415212,0.4266214363357773,0.43912435,"[ 0.00299078  0.00138025  0.00043972 -0.00140341  0.01773214 -0.11193164
  0.00098665 -0.00931448  0.05463128  0.11627991 -0.02186935]"
955,2023-11-07,-1,19406.69921875,19443.5,-0.0028962926582818,0.4253858158018524,0.54733586,"[ 0.0065711   0.00299354  0.00141451  0.00081293  0.03480646  0.07834384
  0.0022469  -0.00912713  0.03783414  0.10373724 -0.10150016]"
956,2023-11-08,-1,19443.5,19395.30078125,0.0014789373698151,0.4260149347814311,0.53604424,"[ 0.00496984  0.00226944  0.00132555 -0.00054641 -0.00652304  0.1034439
  0.00129952 -0.0088101  -0.01577255  0.09814606 -0.03296047]"
957,2023-11-09,1,19395.30078125,19425.349609375,0.0005492839458333,0.4262489379457918,0.44429705,"[-0.00755456 -0.00570932 -0.00319684 -0.00278907  0.0023006   0.05573486
 -0.00234024  0.00444836  0.1051829   0.00646789 -0.01043626]"
958,2023-11-10,-1,19425.349609375,19443.55078125,-0.0019369804014346,0.4254233021068585,0.65947133,"[ 0.0070166   0.0020116   0.00183713  0.00184237 -0.00353097  0.09574874
  0.0025465  -0.00317735  0.01342619  0.08637903  0.06616898]"
959,2023-11-13,-1,19443.55078125,19675.44921875,-0.0129267535086043,0.4199239599437067,0.5010238,"[ 0.00920226  0.00232017  0.00104836  0.00189107 -0.04731086  0.13559023
  0.00265957 -0.00186554  0.02250784 -0.03845264  0.02423087]"
960,2023-11-15,1,19675.44921875,19765.19921875,0.0035615222809993,0.4214195284833717,0.42491665,"[-0.00745597 -0.00500117 -0.00464324 -0.00309729  0.03192305  0.02241206
 -0.00378631  0.00145747 -0.05819627  0.10016485  0.04895075]"
962,2023-11-17,1,19731.80078125,19694.0,-0.0029157289123818,0.4201907833799304,0.36326835,"[-0.00768835 -0.00405016 -0.00428086 -0.00318885 -0.03228584  0.01151388
 -0.00219088  0.00172432 -0.07246851  0.09208166  0.08191321]"
963,2023-11-20,1,19694.0,19783.400390625,0.0035394734754239,0.4216780375123213,0.4336583,"[-0.00911018 -0.00421659 -0.0040029  -0.00288539 -0.03083241  0.05482831
 -0.00273657  0.00090464 -0.00394737  0.09471803  0.03875001]"
965,2023-11-22,-1,19811.849609375,19802.0,-0.000502842512476,0.4214659998684826,0.7145209,"[ 0.00807861  0.00138223  0.00262237  0.00079433  0.00190737  0.08672642
  0.00277985 -0.00276427  0.06636475  0.12008446  0.03734226]"
966,2023-11-23,-1,19802.0,19794.69921875,-0.000631310915564,0.4211999237822265,0.7807568,"[ 0.00938355  0.00251028  0.00285875  0.0005413  -0.02223061  0.19799735
  0.00397916 -0.00297722  0.07749179  0.09928641  0.0227135 ]"
