Date,Close,High,Low,Open,Volume,ret_1d,ma_5,ma_20,ma_diff,vol_20,momentum,next_ret,label
2013-01-14,6024.0498046875,6036.89990234375,5962.14990234375,5967.2001953125,0.0,0.01222422031951731,5983.43994140625,5934.8699951171875,48.5699462890625,58.45340348463248,35.64990234375,0.005403390414106646,1
2013-01-15,6056.60009765625,6068.5,6018.60009765625,6037.85009765625,0.0,0.005403390414106646,5994.419921875,5943.719995117188,50.699926757812136,62.87674388023652,54.89990234375,-0.00903972511263984,-1
2013-01-16,6001.85009765625,6055.9501953125,5992.0498046875,6049.0,0.0,-0.00903972511263984,6000.48994140625,5950.917504882813,49.57243652343732,60.738503811387154,30.35009765625,0.0062230973863934835,1
2013-01-17,6039.2001953125,6053.2001953125,5988.10009765625,6001.25,0.0,0.0062230973863934835,6014.6,5958.037524414062,56.562475585938046,62.38478451987733,70.55029296875,0.0041726894648748125,1
2013-01-18,6064.39990234375,6083.39990234375,6048.2998046875,6059.85009765625,0.0,0.0041726894648748125,6037.22001953125,5964.777514648437,72.4425048828125,66.3091183232393,113.10009765625,0.002951636210011932,0
2013-01-21,6082.2998046875,6094.35009765625,6065.10009765625,6085.75,130900.0,0.002951636210011932,6048.87001953125,5973.072509765625,75.79750976562536,70.20122981646614,58.25,-0.00555707639755787,-1
2013-01-22,6048.5,6101.2998046875,6040.5,6080.14990234375,129000.0,-0.00555707639755787,6047.25,5983.1125,64.13749999999982,65.53066845729501,-8.10009765625,0.0009588831425146882,0
2013-01-23,6054.2998046875,6069.7998046875,6021.14990234375,6052.85009765625,137000.0,0.0009588831425146882,6057.73994140625,5993.039990234375,64.699951171875,60.02912729670994,52.44970703125,-0.005772708349228162,-1
2013-01-24,6019.35009765625,6065.2998046875,6007.85009765625,6046.2001953125,185200.0,-0.005772708349228162,6053.769921875,5998.727490234375,55.04243164062518,56.599218968743756,-19.85009765625,0.009187005871120979,1
2013-01-25,6074.64990234375,6080.5498046875,6014.4501953125,6024.5,147600.0,0.009187005871120979,6055.819921875,6008.95498046875,46.86494140624927,50.25887487940941,10.25,2.467670502159791e-05,0
2013-01-28,6074.7998046875,6088.39990234375,6061.39990234375,6082.10009765625,113100.0,2.467670502159791e-05,6054.319921875,6017.2774658203125,37.042456054687136,46.35223196856206,-7.5,-0.004098884431473215,-1
2013-01-29,6049.89990234375,6111.7998046875,6042.4501953125,6064.7001953125,157600.0,-0.004098884431473215,6054.59990234375,6024.5174560546875,30.082446289062318,38.56243810914662,1.39990234375,0.0009669742889437671,0
2013-01-30,6055.75,6071.9501953125,6044.14990234375,6065.0,124200.0,0.0009669742889437671,6054.88994140625,6027.6424560546875,27.247485351562318,38.42742751204607,1.4501953125,-0.003467778557569301,-1
2013-01-31,6034.75,6058.0498046875,6025.14990234375,6045.64990234375,168500.0,-0.003467778557569301,6057.969921875,6028.904956054687,29.064965820312864,38.21419332829638,15.39990234375,-0.005940610241724986,-1
2013-02-01,5998.89990234375,6052.9501953125,5983.2001953125,6040.9501953125,159300.0,-0.005940610241724986,6042.819921875,6028.042456054687,14.7774658203125,38.70869655512839,-75.75,-0.0019420064567502449,0
2013-02-04,5987.25,6038.5,5981.25,6025.2001953125,141700.0,-0.0019420064567502449,6025.3099609375,6027.9849609375,-2.6749999999992724,38.77148089390489,-87.5498046875,-0.00506912149254668,-1
2013-02-05,5956.89990234375,5970.35009765625,5946.89990234375,5948.2001953125,136200.0,-0.00506912149254668,6006.7099609375,6025.744946289063,-19.034985351562682,41.56362923102838,-93.0,0.0003861560554081489,0
2013-02-06,5959.2001953125,5990.89990234375,5953.14990234375,5988.0498046875,157800.0,0.0003861560554081489,5987.4,6025.129956054688,-37.729956054688046,42.48919097661342,-96.5498046875,-0.0034233437300943415,-1
2013-02-07,5938.7998046875,5978.5,5927.60009765625,5936.4501953125,157600.0,-0.0034233437300943415,5968.2099609375,6023.637451171875,-55.427490234375,45.026099331085106,-95.9501953125,-0.005943929051058117,-1
2013-02-08,5903.5,5953.7001953125,5883.64990234375,5929.10009765625,192600.0,-0.005943929051058117,5949.12998046875,6021.2474609375,-72.11748046875073,50.05558689426142,-95.39990234375,-0.0009570428294656264,0
2013-02-11,5897.85009765625,5924.14990234375,5879.10009765625,5920.0498046875,122000.0,-0.0009570428294656264,5931.25,6014.937475585937,-83.68747558593714,57.137144172127336,-89.39990234375,0.004179472508727411,1
2013-02-12,5922.5,5927.64990234375,5886.4501953125,5894.35009765625,142800.0,0.004179472508727411,5924.37001953125,6008.232470703125,-83.86245117187445,59.79710547656741,-34.39990234375,0.0017644905550864287,0
2013-02-13,5932.9501953125,5969.5,5922.9501953125,5943.14990234375,142600.0,0.0017644905550864287,5919.12001953125,6004.7874755859375,-85.66745605468714,62.12360731014216,-26.25,-0.006067807551872417,-1
2013-02-14,5896.9501953125,5940.2001953125,5884.5498046875,5933.2001953125,143800.0,-0.006067807551872417,5910.75009765625,5997.674975585937,-86.92487792968768,65.99856447085676,-41.849609375,-0.0016195308850228685,0
2013-02-15,5887.39990234375,5899.9501953125,5853.89990234375,5869.9501953125,125100.0,-0.0016195308850228685,5907.530078125,5988.824975585938,-81.29489746093805,68.40372629885196,-16.10009765625,0.0018344758548591855,0
2013-02-18,5898.2001953125,5911.0,5878.4501953125,5888.64990234375,114300.0,0.0018344758548591855,5907.60009765625,5979.6199951171875,-72.0198974609375,67.54452701940889,0.35009765625,0.007036044662061647,1
2013-02-19,5939.7001953125,5947.5498046875,5883.14990234375,5900.2001953125,101000.0,0.007036044662061647,5911.04013671875,5974.180004882813,-63.139868164063046,66.07024369803042,17.2001953125,0.0005639357652500454,0
2013-02-20,5943.0498046875,5971.0,5937.5498046875,5966.2998046875,135400.0,0.0005639357652500454,5913.06005859375,5968.617504882813,-55.55744628906268,63.607076676172944,10.099609375,-0.015278317980085387,-1
2013-02-21,5852.25,5921.14990234375,5844.39990234375,5909.64990234375,159400.0,-0.015278317980085387,5904.12001953125,5960.2625,-56.142480468749454,67.45088737810471,-44.7001953125,-0.0003332385514118741,0
2013-02-22,5850.2998046875,5873.7998046875,5835.7998046875,5837.9501953125,157000.0,-0.0003332385514118741,5896.7,5949.044995117188,-52.344995117187864,66.06754525455916,-37.10009765625,0.0007606781636959603,0
2013-02-25,5854.75,5878.39990234375,5825.0,5870.5498046875,125100.0,0.0007606781636959603,5888.0099609375,5938.042504882813,-50.03254394531268,62.23455983963754,-43.4501953125,-0.01595284211003889,-1
2013-02-26,5761.35009765625,5838.85009765625,5748.60009765625,5838.2998046875,157400.0,-0.01595284211003889,5852.33994140625,5923.615014648438,-71.27507324218823,68.10778927775469,-178.35009765625,0.006170394800684376,1
2013-02-27,5796.89990234375,5818.2001953125,5749.7001953125,5784.89990234375,175200.0,0.006170394800684376,5823.1099609375,5910.672509765625,-87.56254882812573,66.24581215183036,-146.14990234375,-0.017914764685562745,-1
2013-02-28,5693.0498046875,5849.89990234375,5671.89990234375,5834.35009765625,334900.0,-0.017914764685562745,5791.269921875,5893.5875,-102.31757812499927,75.91827736880329,-159.2001953125,0.004681215084936907,1
2013-03-01,5719.7001953125,5739.4501953125,5679.89990234375,5702.4501953125,174500.0,0.004681215084936907,5765.15,5879.627514648438,-114.47751464843805,81.03169644879988,-130.599609375,-0.0037065221232879253,-1
2013-03-04,5698.5,5712.0,5663.60009765625,5704.7001953125,144900.0,-0.0037065221232879253,5733.9,5865.190014648438,-131.29001464843805,86.39332632684267,-156.25,0.01504781960164947,1
2013-03-05,5784.25,5790.10009765625,5722.39990234375,5722.4501953125,154400.0,0.01504781960164947,5738.47998046875,5856.55751953125,-118.07753906250036,85.36685936337135,22.89990234375,0.005938556883995361,1
2013-03-06,5818.60009765625,5828.7001953125,5795.0498046875,5816.39990234375,156900.0,0.005938556883995361,5742.82001953125,5849.527514648437,-106.70749511718714,82.19980166596667,21.7001953125,0.007682209858219213,1
2013-03-07,5863.2998046875,5878.0,5801.2998046875,5801.2998046875,134700.0,0.007682209858219213,5776.87001953125,5845.752514648438,-68.88249511718732,79.57600213125026,170.25,0.014053586439350063,1
2013-03-08,5945.7001953125,5952.85009765625,5883.0,5883.64990234375,150800.0,0.014053586439350063,5822.07001953125,5847.862524414062,-25.792504882811954,81.71844672575726,226.0,-0.0005634488026979856,0
2013-03-11,5942.35009765625,5971.2001953125,5930.35009765625,5946.10009765625,125400.0,-0.0005634488026979856,5870.8400390625,5850.0875244140625,20.752514648437682,83.73212855312154,243.85009765625,-0.00475401138198539,-1
2013-03-12,5914.10009765625,5952.0,5893.64990234375,5944.60009765625,115900.0,-0.00475401138198539,5896.81005859375,5849.667529296875,47.14252929687518,83.37007941238686,129.85009765625,-0.01063558298052436,-1
2013-03-13,5851.2001953125,5893.85009765625,5842.25,5884.7998046875,116700.0,-0.01063558298052436,5903.330078125,5845.580029296875,57.75004882812482,81.04353156589465,32.60009765625,0.009869769974075515,1
2013-03-14,5908.9501953125,5920.14990234375,5791.75,5845.9501953125,149000.0,0.009869769974075515,5912.46015625,5846.180029296875,66.28012695312555,81.48707038192468,45.650390625,-0.006151701479069183,-1
2013-03-15,5872.60009765625,5945.64990234375,5861.0,5914.89990234375,152200.0,-0.006151701479069183,5897.84013671875,5845.4400390625,52.40009765625018,81.15958954149023,-73.10009765625,-0.0063600614779059095,-1
2013-03-18,5835.25,5850.2001953125,5814.35009765625,5816.75,102700.0,-0.0063600614779059095,5876.4201171875,5842.292529296875,34.127587890625364,80.22099966913663,-107.10009765625,-0.015303509650400615,-1
2013-03-19,5745.9501953125,5863.60009765625,5724.2998046875,5859.5,182300.0,-0.015303509650400615,5842.79013671875,5832.605029296875,10.185107421874818,79.53463521085152,-168.14990234375,-0.008971587155559457,-1
2013-03-20,5694.39990234375,5745.2998046875,5682.2998046875,5740.5498046875,187600.0,-0.008971587155559457,5811.430078125,5820.172534179687,-8.742456054686954,80.78583636042245,-156.80029296875,-0.00626051962544405,-1
2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,179200.0,-0.00626051962544405,5761.3900390625,5810.497534179687,-49.10749511718677,88.00623004267023,-250.2001953125,-0.0013076920421912774,0
2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,165300.0,-0.0013076920421912774,5717.1400390625,5800.550048828125,-83.41000976562464,94.28999793977066,-221.25,-0.003096605182407286,-1
2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,150400.0,-0.003096605182407286,5676.86005859375,5789.505053710937,-112.64499511718714,100.35014257694601,-201.39990234375,0.0013756134553923882,0
2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,126500.0,0.0013756134553923882,5655.9900390625,5783.517553710937,-127.52751464843732,105.55593242675504,-104.35009765625,0.007258527070761689,1
2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,209700.0,0.007258527070761689,5653.62001953125,5777.800048828125,-124.18002929687464,107.8645945485605,-11.85009765625,0.0038451220679536213,1
2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,97800.0,0.0038451220679536213,5662.75,5778.3675537109375,-115.6175537109375,107.4241913291154,45.64990234375,0.007660787472937303,1
2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,106400.0,0.007660787472937303,5682.1,5779.787548828125,-97.68754882812482,106.79372961178072,96.75,-0.013082617566656962,-1
2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,140700.0,-0.013082617566656962,5689.9099609375,5778.507543945312,-88.59758300781232,107.96628326764844,39.0498046875,-0.017301539606436434,-1
2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,134600.0,-0.017301539606436434,5676.53994140625,5768.032543945313,-91.49260253906232,117.15201472829132,-66.85009765625,-0.003856675187228098,-1
2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,137500.0,-0.003856675187228098,5650.67998046875,5754.7650390625,-104.08505859375055,125.82804191729292,-129.2998046875,-0.001854734558591864,0
2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,97000.0,-0.001854734558591864,5618.3900390625,5738.74755859375,-120.35751953124964,131.5446223258757,-161.44970703125,-0.008632604654596254,-1
2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,138200.0,-0.008632604654596254,5567.7900390625,5716.217553710938,-148.42751464843786,132.8153515560816,-253.0,0.01157396526468668,1
2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,128600.0,0.01157396526468668,5544.95009765625,5697.03505859375,-152.0849609375,125.9646698499164,-114.19970703125,0.006350370310898912,1
2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,146800.0,0.006350370310898912,5548.80009765625,5681.030053710938,-132.22995605468805,116.94592800179211,19.25,-0.011700070667232776,-1
2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,127300.0,-0.011700070667232776,5543.86005859375,5664.897534179688,-121.0374755859375,114.46393064809752,-24.7001953125,0.007208056192685941,1
2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,142900.0,0.007208056192685941,5548.95,5647.87001953125,-98.92001953125055,100.7574480492944,25.44970703125,0.0216490006254777,1
2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,142700.0,0.0216490006254777,5587.72001953125,5638.687524414063,-50.967504882813046,86.56813924282127,193.85009765625,-4.394483892755652e-05,0
2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,154600.0,-4.394483892755652e-05,5613.72001953125,5631.360034179687,-17.6400146484375,74.40197722561983,130.0,0.0165942832462036,1
2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,149900.0,0.0165942832462036,5651.5400390625,5633.217529296875,18.322509765625,77.7995285331984,189.10009765625,0.008870640974775856,1
2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,135100.0,0.008870640974775856,5712.71005859375,5640.217529296875,72.49252929687464,89.0752581315656,305.85009765625,0.0004284930827240796,0
2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,132200.0,0.0004284930827240796,5766.41005859375,5649.125024414063,117.2850341796875,99.3418512073148,268.5,0.013603094737305366,1
2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,199600.0,0.013603094737305366,5811.87998046875,5662.372509765625,149.50747070312445,115.93436426318262,227.349609375,-0.007580685708230228,-1
2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,141300.0,-0.007580685708230228,5848.42998046875,5674.252514648438,174.17746582031214,124.70006537917617,182.75,0.005560790138323224,1
2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,118900.0,0.005560790138323224,5872.62998046875,5687.377514648438,185.25246582031195,134.51089534914547,121.0,0.004420673298985989,1
2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,153200.0,0.004420673298985989,5891.7900390625,5699.760034179688,192.03000488281214,145.03056847428743,95.80029296875,0.011660635402900743,1
2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,162400.0,0.011660635402900743,5924.280078125,5714.507543945312,209.77253417968768,159.77391047798076,162.4501953125,-0.009226015610903193,-1
2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,145800.0,-0.009226015610903193,5929.8201171875,5724.3025390625,205.517578125,167.74759172376963,27.7001953125,0.004550774678246938,1
2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,110200.0,0.004550774678246938,5949.7400390625,5739.210034179688,210.53000488281214,175.98492008838048,99.599609375,0.012141918485269576,1
2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,136400.0,0.012141918485269576,5977.62998046875,5762.6500244140625,214.97995605468714,183.9665415944704,139.44970703125,0.004260740927464202,1
2013-05-08,6069.2998046875,6083.5498046875,6024.9501953125,6064.14990234375,122300.0,0.004260740927464202,6005.44990234375,5788.4525146484375,216.99738769531268,189.16720918272074,139.099609375,-0.0031552078427498076,-1
2013-05-09,6050.14990234375,6084.7001953125,6040.4501953125,6078.35009765625,110000.0,-0.0031552078427498076,6015.60986328125,5813.8125,201.79736328125,188.51943699260968,50.7998046875,0.007371734316693912,1
2013-05-10,6094.75,6105.2998046875,6045.60009765625,6046.25,111400.0,0.007371734316693912,6045.75986328125,5843.794995117188,201.96486816406195,182.75973119539964,150.75,-0.01875381347676275,-1
2013-05-13,5980.4501953125,6104.9501953125,5972.89990234375,6098.2001953125,107900.0,-0.01875381347676275,6047.63994140625,5864.882495117187,182.7574462890625,172.1570906446576,9.400390625,0.002499762817683493,0
2013-05-14,5995.39990234375,6026.2001953125,5970.0498046875,5989.7001953125,119300.0,0.002499762817683493,6038.0099609375,5884.952490234375,153.05747070312555,162.01438965877057,-48.14990234375,0.025244370704460284,1
2013-05-15,6146.75,6157.10009765625,6018.85009765625,6018.85009765625,153900.0,0.025244370704460284,6053.5,5915.8625,137.63749999999982,148.87845173934926,77.4501953125,0.0037662020325781587,1
2013-05-16,6169.89990234375,6187.2998046875,6128.25,6128.25,158600.0,0.0037662020325781587,6077.45,5945.9375,131.51249999999982,135.1112031221803,119.75,0.0028201271688605978,0
2013-05-17,6187.2998046875,6199.9501953125,6146.14990234375,6172.9501953125,147300.0,0.0028201271688605978,6095.9599609375,5970.85498046875,125.10498046875,131.11693809818885,92.5498046875,-0.004913274498306808,-1
2013-05-20,6156.89990234375,6229.4501953125,6146.0498046875,6198.0,122300.0,-0.004913274498306808,6131.24990234375,5994.264965820313,136.98493652343768,119.35842076754797,176.44970703125,-0.006951518680887947,-1
2013-05-21,6114.10009765625,6180.25,6102.35009765625,6152.35009765625,130600.0,-0.006951518680887947,6154.98994140625,6010.814965820313,144.17497558593732,111.20725715379297,118.7001953125,-0.0032057207672742116,-1
2013-05-22,6094.5,6147.60009765625,6074.4501953125,6127.0498046875,133800.0,-0.0032057207672742116,6144.53994140625,6023.819970703125,120.719970703125,104.49687331356202,-52.25,-0.020912330020920522,-1
2013-05-23,5967.0498046875,6081.4501953125,5955.7001953125,6050.39990234375,198900.0,-0.020912330020920522,6103.969921875,6030.327465820313,73.6424560546875,95.9465651873795,-202.85009765625,0.0027651855674202253,0
2013-05-24,5983.5498046875,6015.2998046875,5936.7998046875,6010.7001953125,161600.0,0.0027651855674202253,6063.219921875,6033.689965820313,29.529956054687318,92.8691320329458,-203.75,0.016645653651653936,1
2013-05-27,6083.14990234375,6099.89990234375,5975.5498046875,5989.39990234375,115100.0,0.016645653651653936,6048.469921875,6044.274951171875,4.194970703125364,85.14771743243428,-73.75,0.004619333422216654,1
2013-05-28,6111.25,6127.64990234375,6055.39990234375,6086.35009765625,139700.0,0.004619333422216654,6047.89990234375,6054.6324462890625,-6.7325439453125,79.61871487231822,-2.85009765625,-0.0011372788402536083,0
2013-05-29,6104.2998046875,6125.0498046875,6069.7998046875,6120.4501953125,120200.0,-0.0011372788402536083,6049.85986328125,6063.337426757813,-13.477563476562864,74.66119372078117,9.7998046875,0.0032354243126841986,1
2013-05-30,6124.0498046875,6133.75,6072.14990234375,6072.14990234375,194100.0,0.0032354243126841986,6081.25986328125,6069.572412109375,11.687451171874272,74.24202839010624,157.0,-0.022550373328005135,-1
2013-05-31,5985.9501953125,6106.25,5975.5498046875,6098.7001953125,175300.0,-0.022550373328005135,6081.73994140625,6071.669921875,10.070019531250182,71.0307384627797,2.400390625,-0.007793314194550316,-1
2013-06-03,5939.2998046875,6011.0,5916.35009765625,5997.35009765625,112100.0,-0.007793314194550316,6052.969921875,6070.082421875,-17.112500000000182,73.70245555474884,-143.85009765625,-0.0033420790375549014,-1
2013-06-04,5919.4501953125,5981.60009765625,5910.25,5941.10009765625,114500.0,-0.0033420790375549014,6014.6099609375,6063.87744140625,-49.267480468750364,80.92395370873038,-191.7998046875,0.0007432957789279548,0
2013-06-05,5923.85009765625,5935.2001953125,5883.7001953125,5908.2998046875,110200.0,0.0007432957789279548,5978.52001953125,6056.604956054687,-78.08493652343714,86.73781228008068,-180.44970703125,-0.0004136153467944048,0
2013-06-06,5921.39990234375,5956.5498046875,5869.5,5895.0,114200.0,-0.0004136153467944048,5937.9900390625,6050.167456054687,-112.17741699218732,91.86816188920513,-202.64990234375,-0.006822694465840606,-1
2013-06-07,5881.0,5972.7001953125,5871.2998046875,5900.0498046875,118300.0,-0.006822694465840606,5917.0,6039.479956054687,-122.47995605468714,98.59566448445754,-104.9501953125,-0.0005101173269852488,0
2013-06-10,5878.0,5931.64990234375,5857.39990234375,5907.89990234375,100100.0,-0.0005101173269852488,5904.7400390625,6034.357446289063,-129.61740722656305,104.31921089558382,-61.2998046875,-0.01517526289766924,-1
2013-06-11,5788.7998046875,5868.0498046875,5780.35009765625,5848.75,180900.0,-0.01517526289766924,5878.6099609375,6024.02744140625,-145.41748046875,117.74507310661522,-130.650390625,-0.004940507590509791,-1
2013-06-12,5760.2001953125,5792.89990234375,5738.60009765625,5771.75,140400.0,-0.004940507590509791,5845.87998046875,6004.699951171875,-158.81997070312536,127.8335872171277,-163.64990234375,-0.010607287174840163,-1
2013-06-13,5699.10009765625,5729.85009765625,5683.10009765625,5709.35009765625,142000.0,-0.010607287174840163,5801.42001953125,5981.1599609375,-179.73994140625018,138.6978385958549,-222.2998046875,0.019178432176063964,1
2013-06-14,5808.39990234375,5819.39990234375,5739.39990234375,5748.9501953125,124400.0,0.019178432176063964,5786.9,5962.2149658203125,-175.31496582031286,134.88374410586485,-72.60009765625,0.007170632711935632,1
2013-06-17,5850.0498046875,5854.89990234375,5770.25,5820.39990234375,107200.0,0.007170632711935632,5781.3099609375,5946.8724609375,-165.5625,128.89200167042046,-27.9501953125,-0.006230666105106253,-1
2013-06-18,5813.60009765625,5863.39990234375,5804.2998046875,5841.89990234375,117500.0,-0.006230666105106253,5786.27001953125,5931.8474609375,-145.57744140624982,125.85104847221875,24.80029296875,0.0014878736408507898,0
2013-06-19,5822.25,5828.39990234375,5777.89990234375,5805.75,115500.0,0.0014878736408507898,5798.67998046875,5918.2349609375,-119.55498046874982,121.9967630038748,62.0498046875,-0.028571445344368618,-1
2013-06-20,5655.89990234375,5755.0,5645.64990234375,5754.14990234375,198400.0,-0.028571445344368618,5790.03994140625,5902.677465820312,-112.63752441406177,134.62952565733724,-43.2001953125,0.002077476653207899,0
2013-06-21,5667.64990234375,5686.14990234375,5616.85009765625,5639.89990234375,182400.0,0.002077476653207899,5761.88994140625,5886.882470703125,-124.99252929687555,142.91791117916813,-140.75,-0.013656436737869537,-1
2013-06-24,5590.25,5640.0,5566.25,5638.0498046875,193500.0,-0.013656436737869537,5709.92998046875,5862.237475585937,-152.3074951171875,149.63243731621458,-259.7998046875,0.0033719596898618143,1
2013-06-25,5609.10009765625,5666.25,5570.25,5606.9501953125,196600.0,0.0033719596898618143,5669.02998046875,5837.12998046875,-168.09999999999945,147.76778158482148,-204.5,-0.003636929630169039,-1
2013-06-26,5588.7001953125,5635.25,5579.35009765625,5627.9501953125,160100.0,-0.003636929630169039,5622.32001953125,5811.35,-189.02998046875018,143.62167471956772,-233.5498046875,0.01675700951400083,1
2013-06-27,5682.35009765625,5699.35009765625,5630.9501953125,5647.9501953125,239000.0,0.01675700951400083,5627.61005859375,5789.2650146484375,-161.65495605468732,125.86989919196989,26.4501953125,0.02813098364392963,1
2013-06-28,5842.2001953125,5852.9501953125,5749.5,5749.5,214400.0,0.02813098364392963,5662.5201171875,5782.0775146484375,-119.55739746093786,117.89943727007777,174.55029296875,0.009696672563395348,1
2013-07-01,5898.85009765625,5904.35009765625,5822.2001953125,5834.10009765625,144800.0,0.009696672563395348,5724.24013671875,5780.055029296875,-55.81489257812427,115.38047987343596,308.60009765625,-0.007001414222266744,-1
2013-07-02,5857.5498046875,5898.7998046875,5852.2998046875,5885.5,145700.0,-0.007001414222266744,5773.930078125,5776.960009765625,-3.0299316406244543,112.23173689596251,248.44970703125,-0.01479285797525931,-1
2013-07-03,5770.89990234375,5815.0,5760.39990234375,5811.9501953125,160500.0,-0.01479285797525931,5810.37001953125,5769.3125,41.057519531250364,106.7741422068465,182.19970703125,0.011445406104154454,1
2013-07-04,5836.9501953125,5848.2001953125,5786.0498046875,5794.75,151900.0,0.011445406104154454,5841.2900390625,5765.090014648437,76.20002441406268,102.00653324298291,154.60009765625,0.005302376411589815,1
2013-07-05,5867.89990234375,5900.4501953125,5858.4501953125,5889.9501953125,123600.0,0.005302376411589815,5846.42998046875,5764.435009765625,81.99497070312464,101.26242388664606,25.69970703125,-0.009603111606205639,-1
2013-07-08,5811.5498046875,5833.85009765625,5775.5498046875,5833.14990234375,127600.0,-0.009603111606205639,5828.969921875,5761.1125,67.857421875,98.38953378423957,-87.30029296875,0.008164809200159828,1
2013-07-09,5859.0,5864.9501953125,5834.60009765625,5834.60009765625,110400.0,0.008164809200159828,5829.2599609375,5764.622509765625,64.637451171875,100.65534714052598,1.4501953125,-0.007219628722904936,-1
2013-07-10,5816.7001953125,5879.35009765625,5802.85009765625,5869.89990234375,117500.0,-0.007219628722904936,5838.42001953125,5767.447509765625,70.97250976562464,101.31539998762922,45.80029296875,0.02035516673855131,1
2013-07-11,5935.10009765625,5948.85009765625,5887.9501953125,5894.5,120200.0,0.02035516673855131,5858.05,5779.247509765625,78.802490234375,106.54443518348447,98.14990234375,0.012451332096813816,1
2013-07-12,6009.0,6019.0,5951.14990234375,6000.5,127700.0,0.012451332096813816,5886.27001953125,5789.277514648437,96.99250488281268,118.23414359465504,141.10009765625,0.0036278589927609683,1
2013-07-15,6030.7998046875,6038.2001953125,5980.9501953125,5991.2001953125,116300.0,0.0036278589927609683,5930.12001953125,5798.315014648438,131.80500488281268,129.49561235074398,219.25,-0.012527327574159974,-1
2013-07-16,5955.25,5966.0498046875,5910.9501953125,5930.7998046875,151200.0,-0.012527327574159974,5949.37001953125,5805.397509765625,143.97250976562555,134.1650358144633,96.25,0.003030906290667934,1
2013-07-17,5973.2998046875,5989.7998046875,5926.75,5972.25,191500.0,0.003030906290667934,5980.68994140625,5812.95,167.73994140625018,139.31623472573273,156.599609375,0.010839904594975858,1
2013-07-18,6038.0498046875,6051.10009765625,5974.5498046875,5984.7001953125,171700.0,0.010839904594975858,6001.2798828125,5832.0574951171875,169.22238769531214,142.80544612355402,102.94970703125,-0.0014656403410467922,0
2013-07-19,6029.2001953125,6066.85009765625,6020.25,6057.2001953125,163300.0,-0.0014656403410467922,6005.319921875,5850.135009765625,155.18491210937464,143.77869880476774,20.2001953125,0.00043116985516933326,0
2013-07-22,6031.7998046875,6064.14990234375,6004.25,6009.75,115200.0,0.00043116985516933326,6005.519921875,5872.2125,133.30742187500073,135.43060726166388,1.0,0.007626247801568509,1
2013-07-23,6077.7998046875,6093.35009765625,6061.2998046875,6064.2998046875,126500.0,0.007626247801568509,6030.0298828125,5895.647485351563,134.38239746093677,127.84480128470908,122.5498046875,-0.014363718367322642,-1
2013-07-24,5990.5,6047.25,5962.60009765625,6032.2001953125,151900.0,-0.014363718367322642,6033.469921875,5915.737475585937,117.73244628906286,106.93081324794439,17.2001953125,-0.013855270845505419,-1
2013-07-25,5907.5,5990.64990234375,5896.39990234375,5970.39990234375,237100.0,-0.013855270845505419,6007.3599609375,5926.994970703125,80.364990234375,91.85610644009044,-130.5498046875,-0.003605553057553945,-1
2013-07-26,5886.2001953125,5944.5,5869.5,5937.9501953125,174500.0,-0.003605553057553945,5978.7599609375,5929.194970703125,49.56499023437482,90.2308738392085,-143.0,-0.009267488559460024,-1
2013-07-29,5831.64990234375,5886.0,5825.7998046875,5869.9501953125,173400.0,-0.009267488559460024,5938.72998046875,5925.8349609375,12.89501953125,92.63937920505415,-200.14990234375,-0.013135235986211136,-1
