end_date,Close,High,Low,Open,Volume,ret_1d,ma_5,ma_20,ma_diff,vol_20,momentum
2024-01-29,0.085067846,0.044649433,0.049985934,0.058937475,0.04840718,0.101751015,0.04942544,0.09212347,0.10570148,0.20624115,0.1577095
2024-02-05,0.08825353,0.04725154,0.050812833,0.061531488,0.052441355,0.10705433,0.053616934,0.09446448,0.0796392,0.19789408,0.16704023
2024-02-12,0.08876287,0.04986057,0.0519079,0.06441712,0.054855447,0.106148124,0.05554318,0.09570509,0.0788191,0.18550368,0.16847697
2024-02-19,0.090593696,0.05044007,0.052909702,0.06709837,0.057545874,0.10639201,0.05606848,0.094449505,0.077026434,0.18027319,0.16720262
2024-02-26,0.09170582,0.051800437,0.05331565,0.06861453,0.05935359,0.10576974,0.05666225,0.09659445,0.076268494,0.16680239,0.17311263
2024-03-04,0.0968025,0.053108957,0.05348869,0.07279448,0.060946833,0.110280566,0.058937613,0.09690586,0.079528615,0.15351337,0.16369255
2024-03-12,0.09826901,0.054111287,0.05333125,0.074037045,0.0633467,0.11497388,0.060421254,0.09701905,0.07871141,0.14376795,0.16201125
2024-03-19,0.0994275,0.05575992,0.053608947,0.07715251,0.070472196,0.11776183,0.06317028,0.09767717,0.08137552,0.12883824,0.15475576
2024-03-27,0.10082098,0.055497486,0.053854525,0.0789774,0.07523591,0.117927946,0.06368774,0.0972354,0.081779085,0.119098224,0.15588526
2024-04-04,0.099661596,0.053946353,0.05335158,0.07836794,0.077448,0.1206506,0.0638619,0.097100995,0.07990136,0.11107822,0.16463138
2024-04-12,0.098324135,0.053755797,0.052775156,0.07536406,0.074609436,0.1219461,0.06480108,0.09898012,0.08154188,0.11383571,0.1640665
2024-04-22,0.09939133,0.054968026,0.05350061,0.07613863,0.073818475,0.117165715,0.063391216,0.09843587,0.07917678,0.12134064,0.16267261
2024-04-29,0.098875664,0.05410687,0.052911386,0.07429105,0.07208221,0.11392169,0.06186029,0.09860779,0.07894699,0.12564595,0.16875008
2024-05-07,0.102444656,0.05584497,0.052957878,0.07651254,0.06993848,0.11283836,0.06293412,0.097815864,0.08132207,0.12378121,0.1636099
2024-05-14,0.10320027,0.055718713,0.053194836,0.07651393,0.06823647,0.11309356,0.06272591,0.096338436,0.08607263,0.12547486,0.15943038
2024-05-22,0.10089487,0.053572018,0.05188647,0.074234456,0.06703793,0.116895586,0.061036862,0.09513651,0.086530745,0.12559128,0.16718327
2024-05-29,0.09823117,0.05285109,0.050768714,0.07296739,0.063428506,0.118705615,0.05999879,0.093695186,0.08470132,0.13556933,0.16908291
2024-06-05,0.095767125,0.053473245,0.050332125,0.071045235,0.06443768,0.11744366,0.06036287,0.09220652,0.08166334,0.14735591,0.16591223
2024-06-12,0.09186353,0.05205714,0.050101884,0.069273874,0.0653588,0.11565372,0.058604196,0.09041475,0.07936671,0.1575105,0.16979496
2024-06-20,0.0920755,0.05050146,0.049415253,0.06627919,0.058042247,0.1160593,0.05569169,0.0897499,0.07864691,0.17125314,0.17228532
2024-06-27,0.09044186,0.050469335,0.048693616,0.06350591,0.056529358,0.11726253,0.055180315,0.09009488,0.0768247,0.18123119,0.1697664
2024-07-04,0.090637535,0.0512521,0.048333097,0.062132597,0.05553321,0.11635694,0.05373396,0.090129636,0.07568554,0.18845928,0.16774616
2024-07-11,0.08924665,0.050145697,0.048080415,0.062124215,0.057877682,0.11394461,0.05266233,0.08871796,0.07609847,0.1926452,0.1684567
2024-07-19,0.08892591,0.0493953,0.04803419,0.06039829,0.05685355,0.112983644,0.051990066,0.08970139,0.07761047,0.19586182,0.16824543
2024-07-26,0.09036326,0.049512174,0.04748116,0.06224616,0.056044493,0.120852664,0.05290094,0.08752816,0.078896135,0.19462377,0.15955111
2024-08-02,0.08800666,0.04860645,0.04677383,0.06153056,0.056709316,0.1208468,0.051115558,0.08838387,0.07778572,0.19440447,0.16583677
2024-08-09,0.08645043,0.047189094,0.045064688,0.05949369,0.057954863,0.120202996,0.049940683,0.08665794,0.08526539,0.19777232,0.16400789
2024-08-19,0.08589605,0.04652629,0.043254726,0.058764502,0.05735826,0.11642466,0.050616916,0.0865624,0.09311859,0.20692137,0.15455626
2024-08-26,0.084953606,0.045981526,0.04352579,0.05878764,0.057425436,0.11326994,0.04988775,0.08678742,0.092388906,0.2104445,0.15654746
2024-09-02,0.08462278,0.044329062,0.043283146,0.057280388,0.05628258,0.11036554,0.046896968,0.087529205,0.092294164,0.21183485,0.16528131
2024-09-09,0.08748307,0.045155175,0.04377823,0.058454223,0.054507878,0.11034391,0.047489706,0.087946154,0.0957904,0.21053791,0.15851337
2024-09-16,0.086598955,0.044662494,0.043703813,0.060100723,0.05572204,0.11391332,0.04779805,0.08607525,0.09435838,0.20700191,0.16006501
2024-09-23,0.08790826,0.045311905,0.043472737,0.061300885,0.053475413,0.11480458,0.047400206,0.08667812,0.092760436,0.20140089,0.1654866
2024-09-30,0.087454654,0.045643415,0.044184662,0.062281035,0.052714106,0.11398135,0.04836753,0.087106064,0.093425654,0.2005232,0.16431838
2024-10-08,0.08766914,0.047731653,0.044410802,0.06323722,0.051444005,0.113988586,0.04947917,0.08577375,0.09740764,0.19695689,0.16190113
2024-10-15,0.086742334,0.045348745,0.042079374,0.061887216,0.051253516,0.114275426,0.047808006,0.08187491,0.12261933,0.19072239,0.15538871
2024-10-22,0.08384693,0.04436108,0.040515076,0.059935488,0.051268797,0.10346059,0.045504723,0.081290245,0.15080014,0.18849297,0.15052408
2024-10-29,0.08377097,0.043262426,0.039548162,0.058259893,0.05098903,0.100371666,0.044720273,0.07682252,0.17199446,0.19027208,0.13998859
2024-11-05,0.08118979,0.042252474,0.03887421,0.056681126,0.052283835,0.095445976,0.042601895,0.07617778,0.18909475,0.19122624,0.13417189
2024-11-12,0.08160413,0.043525696,0.03945837,0.0578935,0.05382842,0.09607054,0.043408114,0.0759342,0.1906391,0.18903354,0.12860431
2024-11-21,0.08248452,0.044062793,0.037888892,0.05739601,0.054948594,0.09713133,0.04395638,0.071648635,0.21254843,0.17965958,0.11827481
2024-11-28,0.079831205,0.042266313,0.036876485,0.055961493,0.05438537,0.0966836,0.043956712,0.06975139,0.21945734,0.17849436,0.12233563
2024-12-05,0.078697264,0.041759264,0.037163507,0.055369616,0.05377686,0.09735122,0.04373224,0.07198046,0.21800137,0.17973924,0.12242898
2024-12-12,0.07926751,0.041669693,0.03692194,0.054062676,0.05281523,0.096068025,0.043756034,0.07336742,0.21869071,0.18326117,0.12011966
2024-12-19,0.07950757,0.041909218,0.037316315,0.05493382,0.0527296,0.09690043,0.04522288,0.07285209,0.21935372,0.18599279,0.11328166
2024-12-27,0.080540046,0.041591965,0.03657443,0.05481818,0.05162104,0.09763564,0.045181993,0.06958287,0.2348068,0.1842432,0.10340378
2025-01-03,0.07910483,0.03901569,0.03547101,0.052715007,0.052100085,0.09551161,0.042900592,0.06899608,0.24782266,0.18382427,0.102538206
2025-01-10,0.08000213,0.04066947,0.036285654,0.054105468,0.052017093,0.098814696,0.044530418,0.07035814,0.23200026,0.186733,0.10448365
2025-01-17,0.080701515,0.04069145,0.036284078,0.054004118,0.052443217,0.09925587,0.044734787,0.069152154,0.22854789,0.1903128,0.10387213
2025-01-24,0.079005286,0.0403146,0.036624182,0.05380721,0.052688267,0.09823255,0.044105966,0.07123191,0.22379473,0.19426043,0.105934896
2025-01-31,0.07946854,0.040599484,0.03731017,0.054366168,0.050089967,0.10024541,0.044988975,0.07339085,0.21282612,0.19487667,0.111837566
2025-02-06,0.08002318,0.040514663,0.03769212,0.053506773,0.047880396,0.10147763,0.045519598,0.07441223,0.20762236,0.18974571,0.12160529
2025-02-13,0.08306572,0.041744843,0.039364476,0.056122012,0.046747677,0.105117455,0.047757242,0.077870294,0.18936355,0.1887849,0.12406186
2025-02-20,0.08783524,0.04321938,0.041065805,0.05984631,0.045036357,0.109973565,0.049465343,0.07822225,0.1866144,0.18661582,0.112105526
2025-02-28,0.08660891,0.043034606,0.039161015,0.059678968,0.045092653,0.10675308,0.04892097,0.07267333,0.20976333,0.17943701,0.10887618
2025-03-07,0.08579898,0.042029105,0.03764052,0.05939673,0.047275804,0.10277675,0.048006225,0.06953769,0.22674266,0.1743412,0.10645437
2025-03-17,0.083575495,0.039831102,0.036800854,0.0585755,0.049676277,0.0997906,0.04657773,0.07054965,0.2269361,0.17644525,0.11124145
2025-03-24,0.08179403,0.038632438,0.03711745,0.05815723,0.05052579,0.0993967,0.04697145,0.07367212,0.21049298,0.18101345,0.122226365
2025-04-01,0.08290337,0.040367316,0.038586784,0.059569944,0.050819382,0.10147658,0.048731364,0.07562755,0.1915171,0.18345006,0.1269506
2025-04-08,0.08276186,0.041275356,0.039175995,0.05964656,0.052382633,0.09602235,0.049913675,0.07522422,0.18902558,0.18441844,0.13015327
2025-04-17,0.08127773,0.040962175,0.03919355,0.058388118,0.051041443,0.096423775,0.05011476,0.0756109,0.17907272,0.1853368,0.14257795
2025-04-25,0.082056545,0.042513244,0.041239385,0.058326364,0.04902134,0.097903736,0.051684152,0.077726856,0.16167468,0.188181,0.14967276
2025-05-05,0.084530786,0.0434673,0.04239896,0.059020232,0.04790701,0.10149472,0.053826477,0.0776923,0.14932099,0.19160858,0.14873262
2025-05-12,0.08473948,0.04418026,0.043574963,0.05971044,0.04863613,0.097689494,0.053553972,0.07776135,0.15007004,0.19874953,0.1413343
2025-05-19,0.0819242,0.043299124,0.044162974,0.05765777,0.049532346,0.09489804,0.051625937,0.07937573,0.14656435,0.20634526,0.14461432
2025-05-26,0.081500836,0.04420017,0.044749953,0.05655362,0.05156946,0.09153582,0.052854914,0.08153114,0.14409246,0.20850672,0.14290492
2025-06-02,0.08272598,0.04478036,0.046343192,0.058433134,0.054658648,0.09532957,0.05331851,0.08599175,0.11822383,0.21531063,0.14488438
2025-06-09,0.08305939,0.04698181,0.049913473,0.060598496,0.05575634,0.09866626,0.054626513,0.09054149,0.096989304,0.21386258,0.14900433
2025-06-16,0.08495163,0.049575586,0.050653737,0.061694235,0.05331585,0.099226,0.055697948,0.08951547,0.09521694,0.20629373,0.15385884
2025-06-23,0.08829696,0.051089264,0.052417185,0.06499493,0.053758997,0.09981361,0.057204537,0.090252504,0.09800403,0.1950623,0.14910564
2025-06-30,0.087350935,0.05043181,0.05199849,0.06459034,0.052557424,0.09975103,0.056423895,0.091457695,0.09734364,0.19276503,0.15532964
2025-07-07,0.08738834,0.048712615,0.051235,0.06382882,0.051925547,0.10271219,0.05474267,0.09237065,0.09761789,0.19387123,0.15559505
2025-07-14,0.0924331,0.050424185,0.053160597,0.0678853,0.05399451,0.10629891,0.056345202,0.09725171,0.08157378,0.19440387,0.14622879
2025-07-21,0.09510387,0.049708962,0.053814825,0.07098615,0.057182644,0.10781787,0.0571581,0.096078195,0.08912704,0.18542883,0.13759351
2025-07-28,0.09522805,0.0502558,0.053958558,0.072668344,0.05944827,0.10792935,0.057237435,0.095839486,0.09402078,0.1749614,0.13845249
2025-08-04,0.09584612,0.050268594,0.05333093,0.07343973,0.059401195,0.10910717,0.05628659,0.094504744,0.11050288,0.16352369,0.13378832
2025-08-11,0.09588222,0.05067747,0.054094784,0.07579459,0.061326105,0.11197842,0.057101827,0.09268366,0.11473797,0.152615,0.1331079
2025-08-19,0.09505828,0.04898014,0.053607162,0.0757612,0.06070034,0.1129819,0.05672911,0.09324445,0.11768885,0.14530544,0.1399431
2025-08-26,0.09603901,0.05028396,0.053501274,0.074883506,0.058865905,0.10921039,0.05830851,0.093643226,0.11963368,0.13792795,0.14770257
2025-09-03,0.09819827,0.051464014,0.05350451,0.076726824,0.057545535,0.109368965,0.059386425,0.09346787,0.11842034,0.13564323,0.14627403
2025-09-10,0.09935839,0.05117663,0.05401517,0.075983115,0.05689862,0.11138397,0.05910617,0.09336057,0.1185843,0.13747264,0.14266042
2025-09-17,0.09794049,0.052055586,0.053065974,0.07388575,0.056944456,0.11046504,0.05698637,0.093856916,0.11811235,0.14285067,0.14383635
2025-09-24,0.09925772,0.052158017,0.052939303,0.0743576,0.057769198,0.11098882,0.057317615,0.09237456,0.12220089,0.14789037,0.1327459
2025-10-01,0.10071445,0.053193673,0.053446706,0.07634137,0.05973854,0.115525655,0.058313847,0.09156928,0.12092379,0.14029662,0.12993605
2025-10-09,0.09748617,0.05261458,0.053478114,0.07368214,0.05836931,0.11292859,0.05748177,0.0905068,0.12113057,0.1401137,0.14220822
2025-10-16,0.09633813,0.052729804,0.05224109,0.07178809,0.05779279,0.11630075,0.057611503,0.09177716,0.115792625,0.14203762,0.14559053
2025-10-24,0.09437199,0.05179865,0.051202815,0.06876667,0.05763962,0.11272463,0.05566713,0.09304426,0.10782631,0.15377441,0.15318349
2025-10-31,0.094362624,0.051541027,0.051750567,0.06768507,0.05703436,0.116246395,0.055916235,0.093590096,0.092135735,0.16335204,0.1563859
2025-11-10,0.09573508,0.050781563,0.050841022,0.06812997,0.055417042,0.11336147,0.05517135,0.09227354,0.089928664,0.1747439,0.15361638
2025-11-17,0.09571326,0.051545583,0.0511901,0.06698153,0.058028657,0.11176764,0.05451296,0.09085798,0.086841844,0.17153619,0.16102429
2025-11-24,0.09622359,0.05102116,0.052180715,0.06760771,0.05723144,0.11186907,0.055142302,0.092416205,0.087378874,0.17167811,0.15725084
2025-12-01,0.097648636,0.049371984,0.04966212,0.064783454,0.054814026,0.11881346,0.056801412,0.09236443,0.090426676,0.17295441,0.15235941
2025-12-08,0.09780599,0.050550397,0.050228015,0.06714958,0.05497651,0.11745217,0.0577933,0.092786245,0.0915637,0.16988437,0.14980969
2025-12-15,0.098021574,0.05012829,0.052731745,0.06938288,0.054776184,0.118632644,0.05923525,0.093004726,0.0932373,0.16394599,0.14690344
2025-12-22,0.10021365,0.050970066,0.055949133,0.07158198,0.054620244,0.120753996,0.06028758,0.09483413,0.09359825,0.1502561,0.14693487
2025-12-30,0.09979107,0.05128934,0.057293348,0.07195611,0.051955126,0.11869906,0.0617536,0.09656005,0.09133806,0.14593951,0.15342474
